Id. Parada,Cod. Via / Cod. Vía,Num. Portal,Suprimida,Denominació / Denominación,Línies / Líneas,Proximas_llegadas,geo_shape,geo_point_2d,geometry,latitud,longitud,hora_descarga
2229.0,45810.0,12ACC,0,Estació del Cabanyal (2229),98,  Av. Cid - 11 min.   Av. Cid - 26 min.,"{""coordinates"": [-0.33419726830077195, 39.47015145296702], ""type"": ""Point""}","39.47015145296702, -0.33419726830077195",POINT (-0.334197268300772 39.47015145296702),39.47015145296702,-0.33419726830077195,16:12:07
2232.0,1440.0,44 ACC.,0,Alboraia - Jaca (2232),"11,N10",  Els Orriols - 7 min.   Els Orriols - 16 min.,"{""coordinates"": [-0.36937886145462573, 39.484134105928334], ""type"": ""Point""}","39.484134105928334, -0.36937886145462573",POINT (-0.3693788614546257 39.48413410592833),39.484134105928334,-0.36937886145462573,16:12:07
2278.0,46290.0,9,0,Marqués de Sotelo (2278),"32,81,N10,N2",  Pass. Marítim - 3 min.   Blasco Ibáñez - 5 min.   Pass. Marítim - 14 min.   Blasco Ibáñez - 14 min.,"{""coordinates"": [-0.37688249112735944, 39.46807560718079], ""type"": ""Point""}","39.46807560718079, -0.37688249112735944",POINT (-0.3768824911273594 39.46807560718079),39.46807560718079,-0.37688249112735944,16:12:07
2316.0,46080.0,4,0,Marqués de Dosaigües (2316),"31,4,6",  Poeta Querol - 7 min.   Hosp. La Fe - 11 min.   Poeta Querol - 15 min.   Poeta Querol - 16 min.   Poeta Querol - 18 min.   Hosp. La Fe - 19 min.,"{""coordinates"": [-0.37432572486280996, 39.473317534762764], ""type"": ""Point""}","39.473317534762764, -0.37432572486280996",POINT (-0.37432572486281 39.47331753476276),39.473317534762764,-0.37432572486280996,16:12:07
2317.0,55920.0,20,0,Pascual i Genís - Roger de Lloria (2317),"14,35,6,N1,N9",  Hosp. La Fe - Próximo   C.Arts i Cièn - 2 min.   C.Arts i Cièn - 7 min.   Hosp. La Fe - 14 min.   Castellar - 15 min.   Castellar - 28 min.,"{""coordinates"": [-0.3739459580469718, 39.468462186772015], ""type"": ""Point""}","39.468462186772015, -0.3739459580469718",POINT (-0.3739459580469718 39.46846218677202),39.468462186772015,-0.3739459580469718,16:12:07
296.0,10350.0,S/N,0,Benifaraig a Montcada - Boquera (296),26,  Pta.de la mar - 32 min.   Pta.de la mar - 51 min.,"{""coordinates"": [-0.38622093551819103, 39.52526656567516], ""type"": ""Point""}","39.52526656567516, -0.38622093551819103",POINT (-0.386220935518191 39.52526656567516),39.52526656567516,-0.38622093551819103,16:12:07
299.0,49500.0,A BORBOTÓ,0,Camí de Montcada (imparell) - Matador (299),26,  Pta.de la mar - 6 min.   Pta.de la mar - 40 min.,"{""coordinates"": [-0.38701143962984547, 39.51533636447669], ""type"": ""Point""}","39.51533636447669, -0.38701143962984547",POINT (-0.3870114396298455 39.51533636447669),39.51533636447669,-0.38701143962984547,16:12:07
329.0,62610.0,ILLETA SAÏDIA,0,Constitució - Pla de la Saïdia (329),"16,26,6,N10",  Hosp. La Fe - 3 min.   Pta.de la Mar - 8 min.   Hosp. La Fe - 11 min.   Pta.de la Mar - 19 min.   Pta.de la mar - 21 min.   Pta.de la mar - 54 min.,"{""coordinates"": [-0.37883995715509966, 39.483088137647115], ""type"": ""Point""}","39.483088137647115, -0.37883995715509966",POINT (-0.3788399571550997 39.48308813764712),39.483088137647115,-0.37883995715509966,16:12:07
420.0,44850.0,S/N,0,Manuel de Falla - Professor López Ibor (420),"67,95",  Tres Creus - 14 min.   Nou Campanar - 15 min.   Tres Creus - 21 min.   Nou Campanar - 35 min.,"{""coordinates"": [-0.40116351275564355, 39.47563836091851], ""type"": ""Point""}","39.47563836091851, -0.40116351275564355",POINT (-0.4011635127556435 39.47563836091851),39.47563836091851,-0.40116351275564355,16:12:07
488.0,18390.0,180,0,Avinguda del Cid (488),"93,98",  Pass. Marítim - 7 min.   Est. Cabanyal - 11 min.   Pass. Marítim - 16 min.   Est. Cabanyal - 30 min.,"{""coordinates"": [-0.4161076326788016, 39.469710651417344], ""type"": ""Point""}","39.469710651417344, -0.4161076326788016",POINT (-0.4161076326788016 39.46971065141734),39.469710651417344,-0.4161076326788016,16:12:07
721.0,24330.0,1,0,Sant Valero (721),"14,15,35,6,N9",  Est.del Nord - 4 min.   Torrefiel - 5 min.   Est.del Nord - 5 min.   Est.del Nord - 16 min.   Torrefiel - 18 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3717801566661214, 39.46323655529584], ""type"": ""Point""}","39.46323655529584, -0.3717801566661214",POINT (-0.3717801566661214 39.46323655529584),39.46323655529584,-0.3717801566661214,16:12:07
2166.0,81238.0,S/N,0,Gola de Puchol (I) (2166),"24,25",  El Perelló - 11 min.   El Palmar - 20 min.   El Perelló - 52 min.,"{""coordinates"": [-0.320997072417459, 39.357225759984274], ""type"": ""Point""}","39.357225759984274, -0.320997072417459",POINT (-0.320997072417459 39.35722575998427),39.357225759984274,-0.320997072417459,16:12:07
2200.0,42390.0,FTE. 10,0,Pinars (imparell) - El Saler (2200),"24,25",  Pta.de la Mar - 6 min.   Pta.de la Mar - 29 min.,"{""coordinates"": [-0.33231863951403745, 39.38322487445813], ""type"": ""Point""}","39.38322487445813, -0.33231863951403745",POINT (-0.3323186395140375 39.38322487445813),39.38322487445813,-0.33231863951403745,16:12:07
2201.0,46770.0,S/N FTE. CAMPING VALENCIA,0,Càmping València Saler (2201),"24,25",  Pta.de la Mar - 7 min.   Pta.de la Mar - 30 min.,"{""coordinates"": [-0.33150693069694964, 39.388158262641376], ""type"": ""Point""}","39.388158262641376, -0.33150693069694964",POINT (-0.3315069306969496 39.38815826264138),39.388158262641376,-0.33150693069694964,16:12:07
2111.0,,14,0,Mare Nostrum - Illa de Tabarca (2111),31,  La Patacona - Próximo   La Patacona - 14 min.,"{""coordinates"": [-0.32614259544418, 39.485461503063505], ""type"": ""Point""}","39.485461503063505, -0.32614259544418",POINT (-0.32614259544418 39.4854615030635),39.485461503063505,-0.32614259544418,16:12:07
892.0,59610.0,S/N,0,la Plata - Poeta Miguel Hernández (892),18,  Universitats - 15 min.   Universitats - 35 min.,"{""coordinates"": [-0.3657236089736667, 39.455462366463664], ""type"": ""Point""}","39.455462366463664, -0.3657236089736667",POINT (-0.3657236089736667 39.45546236646366),39.455462366463664,-0.3657236089736667,16:12:07
912.0,,68,0,Camí de les Vaques (parell) -  (912),14,  Cast/La Punta - Próximo   Cast/La Punta - 36 min.,"{""coordinates"": [-0.370490966209295, 39.42342031768482], ""type"": ""Point""}","39.42342031768482, -0.370490966209295",POINT (-0.370490966209295 39.42342031768482),39.42342031768482,-0.370490966209295,16:12:07
933.0,,63,0,el Tremolar - Casa Rabot (933),14,  Cast/F.Alcedo - 9 min.   Cast/F.Alcedo - 39 min.,"{""coordinates"": [-0.3594775582297252, 39.42342989281041], ""type"": ""Point""}","39.42342989281041, -0.3594775582297252",POINT (-0.3594775582297252 39.42342989281041),39.42342989281041,-0.3594775582297252,16:12:07
954.0,,61,0,Cases de Bàrcena V -  (954),16,  Pta.de la Mar - 11 min.   Pta.de la Mar - 21 min.,"{""coordinates"": [-0.35876203721985245, 39.52061364093235], ""type"": ""Point""}","39.52061364093235, -0.35876203721985245",POINT (-0.3587620372198524 39.52061364093235),39.52061364093235,-0.35876203721985245,16:12:07
1012.0,38290.0,201,0,Jesús Morante Borrás (VI) (1012),15,  Cast/F.Alcedo - 12 min.   Cast/F.Alcedo - 47 min.,"{""coordinates"": [-0.3436738745890533, 39.44134735712535], ""type"": ""Point""}","39.44134735712535, -0.3436738745890533",POINT (-0.3436738745890533 39.44134735712535),39.44134735712535,-0.3436738745890533,16:12:07
1030.0,,60,0,Crist del Refugi - Davant Sant Agustí (1030),14,  Cast/F.Alcedo - 16 min.   Cast/F.Alcedo - 46 min.,"{""coordinates"": [-0.3639443374125587, 39.42448613363243], ""type"": ""Point""}","39.42448613363243, -0.3639443374125587",POINT (-0.3639443374125587 39.42448613363243),39.42448613363243,-0.3639443374125587,16:12:07
1158.0,990215.0,CASABLANCA,0,Passeig Marítim - Séquia de la Cadena (1158),32,  Pass. Marítim - 15 min.   Pass. Marítim - 25 min.,"{""coordinates"": [-0.3246664599885929, 39.473507646316314], ""type"": ""Point""}","39.473507646316314, -0.3246664599885929",POINT (-0.3246664599885929 39.47350764631631),39.473507646316314,-0.3246664599885929,16:12:07
1534.0,30960.0,18 (davant),0,França-Vicente Beltrán (1534),19,  Est.del Nord - 8 min.   Est.del Nord - 20 min.,"{""coordinates"": [-0.3500936831792188, 39.46009235125471], ""type"": ""Point""}","39.46009235125471, -0.3500936831792188",POINT (-0.3500936831792188 39.46009235125471),39.46009235125471,-0.3500936831792188,16:12:07
1562.0,,s/n,0,Palmaret - Rosa dels Vents (1562),26,  Pta.de la mar - 4 min.   Moncada - 4 min.   Moncada - 21 min.   Pta.de la mar - 37 min.,"{""coordinates"": [-0.3813964156869942, 39.51621517050606], ""type"": ""Point""}","39.51621517050606, -0.3813964156869942",POINT (-0.3813964156869942 39.51621517050606),39.51621517050606,-0.3813964156869942,16:12:07
319.0,2400.0,1,0,Campanar - Dr. Nicasi Benlloch (319),"60,64,90",  C. Benlloch - 6 min.   Benicalap - 8 min.   Torrefiel - 11 min.   C. Benlloch - 16 min.   Benicalap - 20 min.   Torrefiel - 20 min.,"{""coordinates"": [-0.3895859180951039, 39.48811804199917], ""type"": ""Point""}","39.48811804199917, -0.3895859180951039",POINT (-0.3895859180951039 39.48811804199917),39.48811804199917,-0.3895859180951039,16:12:07
330.0,12540.0,26,0,Burjassot - Màlaga (330),94,  Campanar - 8 min.   Campanar - 24 min.,"{""coordinates"": [-0.3831780617072121, 39.48381268915832], ""type"": ""Point""}","39.48381268915832, -0.3831780617072121",POINT (-0.3831780617072121 39.48381268915832),39.48381268915832,-0.3831780617072121,16:12:07
409.0,59490.0,1,0,Pius XII - Centre Comercial (409),"60,62,63,64,92,N3",  Est.del Nord - 2 min.   Est.del Nord - 3 min.   Hosp. La Fe - 4 min.   La Malva-rosa - 7 min.   Est.del Nord - 10 min.   Hosp. La Fe - 11 min.   Est.del Nord - 13 min.   Est. del Nord - 14 min.   La Malva-rosa - 18 min.   Est. del Nord - 39 min.,"{""coordinates"": [-0.3916895924350927, 39.479268117618766], ""type"": ""Point""}","39.479268117618766, -0.3916895924350927",POINT (-0.3916895924350927 39.47926811761877),39.479268117618766,-0.3916895924350927,16:12:07
426.0,57300.0,117,0,Pérez Galdós - Torres Torres (426),"67,89",  Ed. Bosca - Próximo   Est.del Nord - 4 min.   Ed. Bosca - 5 min.   Est.del Nord - 27 min.,"{""coordinates"": [-0.39366758761752035, 39.47199590043846], ""type"": ""Point""}","39.47199590043846, -0.39366758761752035",POINT (-0.3936675876175204 39.47199590043846),39.47199590043846,-0.39366758761752035,16:12:07
475.0,12180.0,3,0,Brasil - Artur Piera (475),73,  Est.del Nord - 6 min.   Est.del Nord - 17 min.,"{""coordinates"": [-0.3951866421883474, 39.47071907570776], ""type"": ""Point""}","39.47071907570776, -0.3951866421883474",POINT (-0.3951866421883474 39.47071907570776),39.47071907570776,-0.3951866421883474,16:12:07
484.0,18390.0,108,0,Cid - Passatge Vidal (484),"70,93,N4",  La Fontsanta - 7 min.   Av. Cid - 8 min.   La Fontsanta - 20 min.   Av. Cid - 21 min.,"{""coordinates"": [-0.4032098687744392, 39.46960970393574], ""type"": ""Point""}","39.46960970393574, -0.4032098687744392",POINT (-0.4032098687744392 39.46960970393574),39.46960970393574,-0.4032098687744392,16:12:07
495.0,18390.0,85,0,Cid - Marconi (495),"93,98",  Est. Cabanyal - Próximo   Pass. Marítim - Próximo   Pass. Marítim - 8 min.   Est. Cabanyal - 17 min.,"{""coordinates"": [-0.4132110636422129, 39.469233328598364], ""type"": ""Point""}","39.469233328598364, -0.4132110636422129",POINT (-0.4132110636422129 39.46923332859836),39.469233328598364,-0.4132110636422129,16:12:07
512.0,73950.0,82,0,Tres Forques - Santa Cruz de Tenerife (512),"71,N5",  la Llum - 14 min.   la Llum - 24 min.,"{""coordinates"": [-0.39966394654986964, 39.46395132622789], ""type"": ""Point""}","39.46395132622789, -0.39966394654986964",POINT (-0.3996639465498696 39.46395132622789),39.46395132622789,-0.39966394654986964,16:12:07
631.0,31920.0,142,0,Fonteta Sant Lluís - Riu Sec (631),"13,7,N7",  Fta. S.Lluís - 3 min.   Fta. S.Lluis - 12 min.   Fta. S.Lluís - 15 min.   Fta. S.Lluis - 26 min.,"{""coordinates"": [-0.36712663659770584, 39.44627470682367], ""type"": ""Point""}","39.44627470682367, -0.36712663659770584",POINT (-0.3671266365977058 39.44627470682367),39.44627470682367,-0.36712663659770584,16:12:07
669.0,,14,0,Ribàs (parell) - Ador (669),14,  Cast/La Punta - 6 min.   Est.del Nord - 8 min.   Est.del Nord - 25 min.   Cast/La Punta - 41 min.,"{""coordinates"": [-0.36076083494010713, 39.43233939658559], ""type"": ""Point""}","39.43233939658559, -0.36076083494010713",POINT (-0.3607608349401071 39.43233939658559),39.43233939658559,-0.36076083494010713,16:12:07
1153.0,,32,0,Velòdrom Lluís Puig (1153),62,  Benimàmet - 6 min.   Benimàmet - 20 min.,"{""coordinates"": [-0.42639409110458576, 39.50230674381598], ""type"": ""Point""}","39.50230674381598, -0.42639409110458576",POINT (-0.4263940911045858 39.50230674381598),39.50230674381598,-0.42639409110458576,16:12:07
1296.0,81156.0,7,0,Marqués de Sant Joan - Campanar (1296),90,  La Fe - 3 min.   La Fe - 4 min.,"{""coordinates"": [-0.3951615711031698, 39.47866771444293], ""type"": ""Point""}","39.47866771444293, -0.3951615711031698",POINT (-0.3951615711031698 39.47866771444293),39.47866771444293,-0.3951615711031698,16:12:07
1130.0,56700.0,29,0,Pere Patrici Mey - Felip Rinaldi (1130),60,  Torrefiel - 7 min.   Torrefiel - 19 min.,"{""coordinates"": [-0.3770885570740326, 39.49251562610009], ""type"": ""Point""}","39.49251562610009, -0.3770885570740326",POINT (-0.3770885570740326 39.49251562610009),39.49251562610009,-0.3770885570740326,16:12:07
1032.0,81145.0,4,0,Tírig - Guàrdia Civil (1032),10,  Benimaclet - 10 min.   Benimaclet - 23 min.,"{""coordinates"": [-0.35911566424645885, 39.48222897430961], ""type"": ""Point""}","39.48222897430961, -0.35911566424645885",POINT (-0.3591156642464589 39.48222897430961),39.48222897430961,-0.35911566424645885,16:12:07
1041.0,62670.0,25,0,Plaça d'Espanya (1041),"63,64,79",  La Malva-rosa - 4 min.   Av. Arago - 5 min.   Hosp. La Fe - 12 min.   La Malva-rosa - 16 min.   Av. Arago - 18 min.   Hosp. La Fe - 20 min.   Est. del Nord - 21 min.   Est. del Nord - 46 min.,"{""coordinates"": [-0.38226531733803804, 39.466015507661986], ""type"": ""Point""}","39.466015507661986, -0.38226531733803804",POINT (-0.382265317338038 39.46601550766199),39.466015507661986,-0.38226531733803804,16:12:07
1096.0,62850.0,31 (DAVANT),0,Ramon Llull - Bernat Fenollar (1096),"40,71",  Universitats - 7 min.   Universitats - 11 min.   Universitats - 17 min.   Universitats - 19 min.,"{""coordinates"": [-0.34625917056054556, 39.47699399387104], ""type"": ""Point""}","39.47699399387104, -0.34625917056054556",POINT (-0.3462591705605456 39.47699399387104),39.47699399387104,-0.34625917056054556,16:12:07
972.0,74400.0,18,0,Uruguai - Misser Rabassa (972),10,,"{""coordinates"": [-0.3870652728562041, 39.456923357109], ""type"": ""Point""}","39.456923357109, -0.3870652728562041",POINT (-0.3870652728562041 39.456923357109),39.456923357109,-0.3870652728562041,16:12:07
978.0,15390.0,84,0,Carters (parell) - Primer de Maig (978),"10,18",  Universitats - Próximo   Sant Marcel.li - Próximo   Sant Marcel.li - 9 min.   Universitats - 21 min.,"{""coordinates"": [-0.38968697555694826, 39.44826712893847], ""type"": ""Point""}","39.44826712893847, -0.38968697555694826",POINT (-0.3896869755569483 39.44826712893847),39.44826712893847,-0.38968697555694826,16:12:07
987.0,48780.0,38,0,Mistral - Murta (987),10,  Benimaclet - Próximo   Benimaclet - 13 min.,"{""coordinates"": [-0.35782059398004656, 39.485866448519644], ""type"": ""Point""}","39.485866448519644, -0.35782059398004656",POINT (-0.3578205939800466 39.48586644851964),39.485866448519644,-0.35782059398004656,16:12:07
834.0,35550.0,26,0,Hernàn Cortès - Ciril Amorós (834),40,  Universitats - 10 min.   Universitats - 24 min.,"{""coordinates"": [-0.37061687768163903, 39.467020575151224], ""type"": ""Point""}","39.467020575151224, -0.37061687768163903",POINT (-0.370616877681639 39.46702057515122),39.467020575151224,-0.37061687768163903,16:12:07
869.0,5100.0,15,0,Amadeu de Savoia - Suècia (869),32,  Est.del Nord - 7 min.   Est.del Nord - 18 min.,"{""coordinates"": [-0.3594915098152329, 39.47303074723169], ""type"": ""Point""}","39.47303074723169, -0.3594915098152329",POINT (-0.3594915098152329 39.47303074723169),39.47303074723169,-0.3594915098152329,16:12:07
871.0,48120.0,11,0,Misser Mascó - Dr. Moliner (871),32,  Est.del Nord - 10 min.   Est.del Nord - 21 min.,"{""coordinates"": [-0.362503832423428, 39.47554958631664], ""type"": ""Point""}","39.47554958631664, -0.362503832423428",POINT (-0.362503832423428 39.47554958631664),39.47554958631664,-0.362503832423428,16:12:07
777.0,5160.0,2,0,Amèrica - Marqués del Túria (777),"13,24,25,95,N8",  Fta. S.Lluís - Próximo   La Marina - 7 min.   Fta. S.Lluís - 16 min.   La Marina - 21 min.   El Perelló - 22 min.   El Palmar - 51 min.,"{""coordinates"": [-0.3648790315684442, 39.46952699617323], ""type"": ""Point""}","39.46952699617323, -0.3648790315684442",POINT (-0.3648790315684442 39.46952699617323),39.46952699617323,-0.3648790315684442,16:12:07
833.0,74730.0,2ACC,0,Vall de la Ballestera - Pius XII (833),"98,99",  La Malva-rosa - 2 min.   Av. Cid - 10 min.   La Malva-rosa - 10 min.   Av. Cid - 24 min.,"{""coordinates"": [-0.39366681213075155, 39.481155638273535], ""type"": ""Point""}","39.481155638273535, -0.39366681213075155",POINT (-0.3936668121307516 39.48115563827353),39.481155638273535,-0.39366681213075155,16:12:07
868.0,18810.0,34,0,Clariano - Albalat dels Tarongers (868),18,  Universitats - 12 min.   Universitats - 30 min.,"{""coordinates"": [-0.3512715412502758, 39.47782586401168], ""type"": ""Point""}","39.47782586401168, -0.3512715412502758",POINT (-0.3512715412502758 39.47782586401168),39.47782586401168,-0.3512715412502758,16:12:07
680.0,28500.0,31,0,Escultor J. Capuz (imparell) - Pere Aleixandre (680),"13,14,18",  Universitats - Próximo   Est.del Nord - 11 min.   Pta.de la Mar - 11 min.   Universitats - 19 min.   Est.del Nord - 23 min.   Pta.de la Mar - 27 min.,"{""coordinates"": [-0.3612957965284901, 39.459867371474616], ""type"": ""Point""}","39.459867371474616, -0.3612957965284901",POINT (-0.3612957965284901 39.45986737147462),39.459867371474616,-0.3612957965284901,16:12:07
726.0,38670.0,11,0,Regne de València - Gregori Mayans (726),19,  Est.del Nord - 7 min.   Est.del Nord - 11 min.,"{""coordinates"": [-0.3720099413786506, 39.4647965892298], ""type"": ""Point""}","39.4647965892298, -0.3720099413786506",POINT (-0.3720099413786506 39.4647965892298),39.4647965892298,-0.3720099413786506,16:12:07
594.0,69330.0,300 (DAVANT),0,Sant Vicent Màrtir - Fernández de Mesa (594),"27,64",  Benicalap - Próximo   Mercat Central - 3 min.   Benicalap - 12 min.   Mercat Central - 17 min.,"{""coordinates"": [-0.38478646065832944, 39.45133671712903], ""type"": ""Point""}","39.45133671712903, -0.38478646065832944",POINT (-0.3847864606583294 39.45133671712903),39.45133671712903,-0.38478646065832944,16:12:07
604.0,47310.0,7,0,Maties Perelló - Mestre Aguilar (604),"15,90",  La Fe - Próximo   La Fe - 7 min.,"{""coordinates"": [-0.3693351417822992, 39.4609245499893], ""type"": ""Point""}","39.4609245499893, -0.3693351417822992",POINT (-0.3693351417822992 39.4609245499893),39.4609245499893,-0.3693351417822992,16:12:07
442.0,57300.0,120,0,Pérez Galdós - Mestre Guerrero (442),"67,73,90,N4",  La Fe - Próximo   Est.del Nord - 8 min.   La Fe - 10 min.   Nou Campanar - 11 min.   Est.del Nord - 19 min.   Nou Campanar - 31 min.,"{""coordinates"": [-0.3937997444646111, 39.47250055554795], ""type"": ""Point""}","39.47250055554795, -0.3937997444646111",POINT (-0.3937997444646111 39.47250055554795),39.47250055554795,-0.3937997444646111,16:12:07
496.0,18390.0,65,0,Cid - Hospital (496),"93,98,N5",  Est. Cabanyal - 2 min.   Pass. Marítim - 2 min.   Pass. Marítim - 10 min.   Est. Cabanyal - 19 min.,"{""coordinates"": [-0.40989552575776644, 39.46957692413595], ""type"": ""Point""}","39.46957692413595, -0.40989552575776644",POINT (-0.4098955257577664 39.46957692413595),39.46957692413595,-0.40989552575776644,16:12:07
535.0,73950.0,46,0,Tres Forques - Mestre Bellver (535),71,  la Llum - 11 min.   la Llum - 22 min.,"{""coordinates"": [-0.39335948462720743, 39.46420629352311], ""type"": ""Point""}","39.46420629352311, -0.39335948462720743",POINT (-0.3933594846272074 39.46420629352311),39.46420629352311,-0.39335948462720743,16:12:07
405.0,81575.0,1,0,Corts Valencianes - Esc. Prof. de Sant Josep (405),"62,99,N3",  La Malva-rosa - 6 min.   Est.del Nord - 9 min.   La Malva-rosa - 16 min.   Est.del Nord - 17 min.,"{""coordinates"": [-0.3971104524883371, 39.486603038868516], ""type"": ""Point""}","39.486603038868516, -0.3971104524883371",POINT (-0.3971104524883371 39.48660303886852),39.486603038868516,-0.3971104524883371,16:12:07
248.0,62610.0,282,0,Sant Miquel dels Reis (248),"16,N2",  Vinalesa - 7 min.   Vinalesa - 19 min.,"{""coordinates"": [-0.37023003748012095, 39.49887622195292], ""type"": ""Point""}","39.49887622195292, -0.37023003748012095",POINT (-0.370230037480121 39.49887622195292),39.49887622195292,-0.37023003748012095,16:12:07
272.0,70530.0,13,0,Sant Doménec Savio - Mestre Marçal (272),"6,60",  Hosp. La Fe - 4 min.   Est.del Nord - 11 min.   Hosp. La Fe - 15 min.   Est.del Nord - 23 min.,"{""coordinates"": [-0.37453372487586517, 39.49347910597799], ""type"": ""Point""}","39.49347910597799, -0.37453372487586517",POINT (-0.3745337248758652 39.49347910597799),39.49347910597799,-0.37453372487586517,16:12:07
282.0,49500.0,188,0,Camí de Montcada - Entrada Camí Carpesa (282),26,  Moncada - 11 min.   Moncada - 36 min.,"{""coordinates"": [-0.38273671261469944, 39.50287568293805], ""type"": ""Point""}","39.50287568293805, -0.38273671261469944",POINT (-0.3827367126146994 39.50287568293805),39.50287568293805,-0.38273671261469944,16:12:07
308.0,12540.0,186,0,Burjassot - Pintor Matarana (308),"28,N10",  C.Art.Faller - 5 min.   C.Art.Faller - 12 min.,"{""coordinates"": [-0.3933097334910693, 39.492393440457676], ""type"": ""Point""}","39.492393440457676, -0.3933097334910693",POINT (-0.3933097334910693 39.49239344045768),39.492393440457676,-0.3933097334910693,16:12:07
291.0,10350.0,S/N,0,Camí de Montcada (parell) - Alqueria Senent (291),26,  Moncada - 7 min.   Moncada - 23 min.,"{""coordinates"": [-0.38646920384219746, 39.52156825960714], ""type"": ""Point""}","39.52156825960714, -0.38646920384219746",POINT (-0.3864692038421975 39.52156825960714),39.52156825960714,-0.38646920384219746,16:12:07
694.0,30000.0,36,0,Ferran el Catòlic - Juan de Mena (694),"60,62,64,80,92,N3",  Campanar - Próximo   Torrefiel - 2 min.   Benimàmet - 8 min.   Campanar - 10 min.   Benicalap - 11 min.   Torrefiel - 11 min.   Blasco Ibáñez - 15 min.   Benimàmet - 22 min.   Benicalap - 22 min.   Blasco Ibáñez - 31 min.,"{""coordinates"": [-0.38613187032698937, 39.47232192391291], ""type"": ""Point""}","39.47232192391291, -0.38613187032698937",POINT (-0.3861318703269894 39.47232192391291),39.47232192391291,-0.38613187032698937,16:12:07
711.0,46320.0,62,0,Marqués del Túria - Joaquín Costa (711),"79,92,93,N1",  Pass. Marítim - 6 min.   Av. Arago - 11 min.   La Malva-rosa - 12 min.   Pass. Marítim - 12 min.   La Malva-rosa - 23 min.   Av. Arago - 24 min.,"{""coordinates"": [-0.3674482697873112, 39.467329191588895], ""type"": ""Point""}","39.467329191588895, -0.3674482697873112",POINT (-0.3674482697873112 39.4673291915889),39.467329191588895,-0.3674482697873112,16:12:07
645.0,78030.0,5,0,Sapadors - Sant Gregori (645),"6,N7",  Torrefiel - Próximo   Torrefiel - 14 min.,"{""coordinates"": [-0.3688929467867036, 39.45909060924723], ""type"": ""Point""}","39.45909060924723, -0.3688929467867036",POINT (-0.3688929467867036 39.45909060924723),39.45909060924723,-0.3688929467867036,16:12:07
683.0,28500.0,30,0,Escultor J. Capuz (parell) - Pere Aleixandre (683),"14,18",  Hosp. Dr.Peset - 3 min.   Castellar - 8 min.   Hosp. Dr.Peset - 23 min.   Castellar - 26 min.,"{""coordinates"": [-0.36180952356198437, 39.46034689684454], ""type"": ""Point""}","39.46034689684454, -0.36180952356198437",POINT (-0.3618095235619844 39.46034689684454),39.46034689684454,-0.36180952356198437,16:12:07
687.0,46320.0,59,0,Marqués del Túria - Jorge Juan (687),"80,92,93",  Campanar - Próximo   Av. Cid - 7 min.   Av. Cid - 12 min.   Pl. Espanya - 13 min.   Campanar - 16 min.   Pl. Espanya - 29 min.,"{""coordinates"": [-0.3676068552923495, 39.467785664695185], ""type"": ""Point""}","39.467785664695185, -0.3676068552923495",POINT (-0.3676068552923495 39.46778566469519),39.467785664695185,-0.3676068552923495,16:12:07
529.0,73950.0,125,0,Tres Forques - Emili Lluch (529),"71,73,N5",  Universitats - 12 min.   Sant Isidre - 12 min.   Universitats - 25 min.   Sant Isidre - 27 min.,"{""coordinates"": [-0.40283382087888103, 39.463548288986765], ""type"": ""Point""}","39.463548288986765, -0.40283382087888103",POINT (-0.402833820878881 39.46354828898676),39.463548288986765,-0.40283382087888103,16:12:07
546.0,38250.0,94,0,Hospital Verge del Consol (546),"11,9,N6",  Forn d'Alcedo - 7 min.   Patraix - 11 min.   Forn d'Alcedo - 19 min.   Patraix - 22 min.,"{""coordinates"": [-0.3873477207105066, 39.461846363644305], ""type"": ""Point""}","39.461846363644305, -0.3873477207105066",POINT (-0.3873477207105066 39.46184636364431),39.461846363644305,-0.3873477207105066,16:12:07
580.0,39180.0,22,0,José Soto Micó - Alcalà de Xivert (580),"27,9,N6",  Forn d'Alcedo - 4 min.   La Torre - 8 min.   Forn d'Alcedo - 14 min.   La Torre - 15 min.,"{""coordinates"": [-0.38894608386892526, 39.44011435455313], ""type"": ""Point""}","39.44011435455313, -0.38894608386892526",POINT (-0.3889460838689253 39.44011435455313),39.44011435455313,-0.38894608386892526,16:12:07
590.0,39180.0,41,0,José Soto Micó - Síndic Mojolí (590),"27,9,N6",  Est.del Nord - 6 min.   Mercat Central - 12 min.   Est.del Nord - 15 min.   Mercat Central - 21 min.,"{""coordinates"": [-0.3886944296569225, 39.44010966519214], ""type"": ""Point""}","39.44010966519214, -0.3886944296569225",POINT (-0.3886944296569225 39.44010966519214),39.44010966519214,-0.3886944296569225,16:12:07
59.0,44960.0,13,0,Manuel Soto Enginyer - Comandància Marina (59),"30,4,95,N8",  Tres Creus - Próximo   Natzaret - 6 min.   Tres Creus - 14 min.   Natzaret - 15 min.   Natzaret - 17 min.   Natzaret - 56 min.,"{""coordinates"": [-0.33084476316457057, 39.456353085649624], ""type"": ""Point""}","39.456353085649624, -0.33084476316457057",POINT (-0.3308447631645706 39.45635308564962),39.456353085649624,-0.33084476316457057,16:12:07
